Ontology1,Ontology2,Entity1,Entity2,Parent1,Parent2,Path1,Path2,Type,Ngram1_Entity,Ngram2_Entity,Ngram3_Entity,Ngram4_Entity,Dice_Entity,Jaccard_Entity,Jaro_Entity,Monge-Elkan_Entity,SmithWaterman_Entity,AffineGap_Entity,BagDistance_Entity,Cosine_similarity_Entity,PartialRatio_Entity,Soft_TFIDF_Entity,Editex_Entity,GeneralizedJaccard_Entity,JaroWinkler_Entity,Levenshtein_Entity,PartialTokenSort_Entity,Ratio_Entity,Soundex_Entity,TFIDF_Entity,TokenSort_Entity,TverskyIndex_Entity,OverlapCoef_Entity,Needleman-Wunsch_Entity,Wordnet_sim_Entity,Word2vec_sim_Entity,Ngram1_Parent,Ngram2_Parent,Ngram3_Parent,Ngram4_Parent,Dice_Parent,Jaccard_Parent,Jaro_Parent,Monge-Elkan_Parent,SmithWaterman_Parent,AffineGap_Parent,BagDistance_Parent,Cosine_similarity_Parent,PartialRatio_Parent,Soft_TFIDF_Parent,Editex_Parent,GeneralizedJaccard_Parent,JaroWinkler_Parent,Levenshtein_Parent,PartialTokenSort_Parent,Ratio_Parent,Soundex_Parent,TFIDF_Parent,TokenSort_Parent,TverskyIndex_Parent,OverlapCoef_Parent,Needleman-Wunsch_Parent,Wordnet_sim_Parent,Word2vec_sim_Parent,Ngram1_Path,Ngram2_Path,Ngram3_Path,Ngram4_Path,Dice_Path,Jaccard_Path,Jaro_Path,Monge-Elkan_Path,SmithWaterman_Path,AffineGap_Path,BagDistance_Path,Cosine_similarity_Path,PartialRatio_Path,Soft_TFIDF_Path,Editex_Path,GeneralizedJaccard_Path,JaroWinkler_Path,Levenshtein_Path,PartialTokenSort_Path,Ratio_Path,Soundex_Path,TFIDF_Path,TokenSort_Path,TverskyIndex_Path,OverlapCoef_Path,Needleman-Wunsch_Path,Wordnet_sim_Path,Word2vec_sim_Path,Type_encode,Match
dataset1/ontologies/101.rdf,dataset1/ontologies/302.rdf,Article,MastersThesis,Part,Publication,Thing/Reference/Part/Article,Thing/Publication/MastersThesis,Class,0.25,0.0,0.0,0.0,0.0,0.0,0.4420024454593658,0.6190476417541504,1.0,-2.5,0.3076923076923077,0.0,0.29,0.4377327853619002,0.3076923076923077,0.3095238208770752,0.4420024454593658,0.1538461538461538,0.43,0.2,0,0.0,0.4,0.0,0.0,-4.0,0.4444444444444444,0.0,0.25,0.0625,0.0555555555555555,0.05,0.0,0.0,0.560606062412262,0.6045454740524292,1.0,-2.5,0.2727272727272727,0.0,0.5,0.560606062412262,0.3181818181818182,0.560606062412262,0.6045454740524292,0.1818181818181817,0.5,0.4,0,0.0,0.4,0.0,0.0,-5.0,0.2666666666666666,0.0,0.4390243902439024,0.196078431372549,0.1052631578947368,0.1016949152542373,0.0,0.0,0.6204707622528076,0.7986050248146057,7.0,6.5,0.5806451612903225,0.0,0.32,0.4697605548669652,0.4354838709677419,0.3321708738803863,0.7722824811935425,0.2903225806451612,0.5,0.34,0,0.0,0.37,0.0,0.0,6.0,0.0,0.0,1,0
dataset1/ontologies/101.rdf,dataset1/ontologies/302.rdf,Article,Article,Part,Publication,Thing/Reference/Part/Article,Thing/Publication/Article,Class,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,7.0,7.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1,1.0,1.0,1.0,1.0,7.0,1.0,0.0,0.25,0.0625,0.0555555555555555,0.05,0.0,0.0,0.560606062412262,0.6045454740524292,1.0,-2.5,0.2727272727272727,0.0,0.5,0.560606062412262,0.3181818181818182,0.560606062412262,0.6045454740524292,0.1818181818181817,0.5,0.4,0,0.0,0.4,0.0,0.0,-5.0,0.2666666666666666,0.0,0.5588235294117647,0.375,0.3255813953488372,0.3111111111111111,0.0,0.0,0.7075939774513245,0.8245564103126526,12.0,12.5,0.6785714285714286,0.0,0.6,0.7075939774513245,0.625,0.7075939774513245,0.8245564103126526,0.5357142857142857,0.52,0.57,0,0.0,0.68,0.0,0.0,12.0,0.0,0.0,1,1
dataset1/ontologies/101.rdf,dataset1/ontologies/302.rdf,Article,Resource,Part,Thing,Thing/Reference/Part/Article,Thing/Resource,Class,0.25,0.0625,0.0555555555555555,0.05,0.0,0.0,0.511904776096344,0.601190447807312,1.0,0.0,0.375,0.0,0.55,0.601190447807312,0.25,0.601190447807312,0.511904776096344,0.125,0.46,0.4,0,0.0,0.4,0.0,0.0,0.0,0.1666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0999999999999999,0.0,0.0,0.0,0.25,0.0,0,0.0,0.22,0.0,0.0,-1.0,0.1176470588235294,0.0,0.3548387096774194,0.2941176470588235,0.2432432432432432,0.2307692307692307,0.0,0.0,0.6958874464035034,0.817532479763031,9.0,2.5,0.3928571428571429,0.0,0.71,0.6958874464035034,0.4464285714285714,0.6958874464035034,0.817532479763031,0.3928571428571429,0.71,0.52,1,0.0,0.52,0.0,0.0,-3.0,0.0,0.0,1,0
dataset1/ontologies/101.rdf,dataset1/ontologies/302.rdf,Academic,Misc,Reference,Publication,Thing/Reference/Academic,Thing/Publication/Misc,Class,0.2,0.0769230769230769,0.0666666666666666,0.0588235294117647,0.0,0.0,0.4583333432674408,0.4583333432674408,1.0,-1.5,0.25,0.0,0.57,0.0,0.25,0.0,0.4583333432674408,0.125,0.86,0.17,0,0.0,0.5,0.0,0.0,-3.0,0.0,0.0,0.1111111111111111,0.0,0.0,0.0,0.0,0.0,0.3013468086719513,0.3013468086719513,1.0,-1.5,0.1818181818181817,0.0,0.12,0.0,0.1818181818181817,0.0,0.3013468086719513,0.0,0.12,0.1,0,0.0,0.1,0.0,0.0,-2.0,0.1333333333333333,0.0,0.3529411764705882,0.2307692307692307,0.1627906976744186,0.1555555555555555,0.0,0.0,0.5984848737716675,0.7803612947463989,6.0,6.5,0.5,0.0,0.36,0.6339355111122131,0.5,0.6339355111122131,0.7590909004211426,0.3333333333333333,0.54,0.43,0,0.0,0.43,0.0,0.0,6.0,0.0,0.0,1,0
dataset1/ontologies/101.rdf,dataset1/ontologies/302.rdf,Academic,TechReport,Reference,Publication,Thing/Reference/Academic,Thing/Publication/TechReport,Class,0.125,0.0,0.0,0.0,0.0,0.0,0.3166666626930237,0.4305555522441864,2.0,0.0,0.1999999999999999,0.0,0.25,0.0,0.3,0.0,0.3166666626930237,0.1999999999999999,0.25,0.22,0,0.0,0.22,0.0,0.0,0.0,0.2,0.0,0.1111111111111111,0.0,0.0,0.0,0.0,0.0,0.3013468086719513,0.3013468086719513,1.0,-1.5,0.1818181818181817,0.0,0.12,0.0,0.1818181818181817,0.0,0.3013468086719513,0.0,0.12,0.1,0,0.0,0.1,0.0,0.0,-2.0,0.1333333333333333,0.0,0.4444444444444444,0.2,0.12,0.1153846153846153,0.0,0.0,0.6230158805847168,0.7803612947463989,6.0,5.5,0.5714285714285714,0.0,0.33,0.4482600987424058,0.4285714285714286,0.3169677555561065,0.773809552192688,0.3214285714285714,0.54,0.35,0,0.0,0.5,0.0,0.0,5.0,0.0,0.0,1,0
dataset1/ontologies/101.rdf,dataset1/ontologies/302.rdf,Academic,PhdThesis,Reference,Publication,Thing/Reference/Academic,Thing/Publication/PhdThesis,Class,0.2142857142857142,0.0,0.0,0.0,0.0,0.0,0.5694444179534912,0.5277777910232544,2.0,1.0,0.3333333333333333,0.0,0.38,0.3731952549921997,0.3333333333333333,0.2638888955116272,0.5694444179534912,0.2222222222222222,0.38,0.35,0,0.0,0.35,0.0,0.0,1.0,0.2,0.0,0.1111111111111111,0.0,0.0,0.0,0.0,0.0,0.3013468086719513,0.3013468086719513,1.0,-1.5,0.1818181818181817,0.0,0.12,0.0,0.1818181818181817,0.0,0.3013468086719513,0.0,0.12,0.1,0,0.0,0.1,0.0,0.0,-2.0,0.1333333333333333,0.0,0.3421052631578947,0.1777777777777777,0.1224489795918367,0.1176470588235294,0.0,0.0,0.597459614276886,0.7642857432365417,6.0,6.5,0.4814814814814815,0.0,0.42,0.4293148374556679,0.4444444444444444,0.3035714328289032,0.7584757804870605,0.3333333333333333,0.54,0.43,0,0.0,0.39,0.0,0.0,6.0,0.0,0.0,1,0
dataset1/ontologies/101.rdf,dataset1/ontologies/302.rdf,Academic,InCollection,Reference,Publication,Thing/Reference/Academic,Thing/Publication/InCollection,Class,0.1764705882352941,0.0,0.0,0.0,0.0,0.0,0.4305555522441864,0.550000011920929,1.0,-1.5,0.25,0.0,0.29,0.3889087380819708,0.4583333333333333,0.2750000059604645,0.4305555522441864,0.1666666666666666,0.38,0.2,0,0.0,0.3,0.0,0.0,-2.0,0.5,0.0,0.1111111111111111,0.0,0.0,0.0,0.0,0.0,0.3013468086719513,0.3013468086719513,1.0,-1.5,0.1818181818181817,0.0,0.12,0.0,0.1818181818181817,0.0,0.3013468086719513,0.0,0.12,0.1,0,0.0,0.1,0.0,0.0,-2.0,0.1333333333333333,0.0,0.3170731707317073,0.1666666666666666,0.1153846153846153,0.1111111111111111,0.0,0.0,0.5814102292060852,0.7653030157089233,6.0,4.5,0.4333333333333333,0.0,0.38,0.4305137467084088,0.4833333333333333,0.3044191896915436,0.7488461136817932,0.3,0.54,0.37,0,0.0,0.37,0.0,0.0,3.0,0.0,0.0,1,0
dataset1/ontologies/101.rdf,dataset1/ontologies/302.rdf,Academic,SoftCopy,Reference,Thing,Thing/Reference/Academic,Thing/SoftCopy,Class,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4583333432674408,0.0,0.0,0.0,0.0,0.0,0.0,0.0625,0.0,0.0,0.0,0.15,0.0,0,0.0,0.12,0.0,0.0,0.0,0.5,0.0,0.0769230769230769,0.0,0.0,0.0,0.0,0.0,0.4370370507240295,0.4370370507240295,1.0,-2.0,0.1111111111111111,0.0,0.2,0.0,0.1666666666666666,0.0,0.4370370507240295,0.1111111111111111,0.2,0.14,0,0.0,0.14,0.0,0.0,-3.0,0.5882352941176471,0.0,0.2258064516129032,0.1764705882352941,0.1666666666666666,0.1578947368421052,0.0,0.0,0.5972222089767456,0.7983333468437195,7.0,1.5,0.2916666666666666,0.0,0.5,0.4694403231119795,0.3958333333333333,0.3319444358348846,0.7583333253860474,0.2916666666666666,0.57,0.37,0,0.0,0.37,0.0,0.0,-3.0,0.0,0.0,1,0
dataset1/ontologies/101.rdf,dataset1/ontologies/302.rdf,Academic,InProceedings,Reference,Publication,Thing/Reference/Academic,Thing/Publication/InProceedings,Class,0.2352941176470588,0.0,0.0,0.0,0.0,0.0,0.5192307829856873,0.5378788113594055,2.0,-1.5,0.3076923076923077,0.0,0.38,0.3803377549687954,0.4230769230769231,0.2689394056797027,0.5192307829856873,0.1538461538461538,0.38,0.29,0,0.0,0.29,0.0,0.0,-3.0,0.5,0.0,0.1111111111111111,0.0,0.0,0.0,0.0,0.0,0.3013468086719513,0.3013468086719513,1.0,-1.5,0.1818181818181817,0.0,0.12,0.0,0.1818181818181817,0.0,0.3013468086719513,0.0,0.12,0.1,0,0.0,0.1,0.0,0.0,-2.0,0.1333333333333333,0.0,0.4102564102564102,0.1875,0.1132075471698113,0.109090909090909,0.0,0.0,0.6442652344703674,0.7653030157089233,7.0,4.0,0.5161290322580645,0.0,0.42,0.4305137467084088,0.5,0.3044191896915436,0.7865591645240784,0.2903225806451612,0.54,0.4,0,0.0,0.36,0.0,0.0,2.0,0.0,0.0,1,0
dataset1/ontologies/101.rdf,dataset1/ontologies/302.rdf,Academic,InBook,Reference,Publication,Thing/Reference/Academic,Thing/Publication/InBook,Class,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.5,0.0,0.0,0.0,0.0,0.1875,0.0,0.0,0.0,0.25,0.0,0,0.0,0.14,0.0,0.0,-2.0,0.1538461538461538,0.0,0.1111111111111111,0.0,0.0,0.0,0.0,0.0,0.3013468086719513,0.3013468086719513,1.0,-1.5,0.1818181818181817,0.0,0.12,0.0,0.1818181818181817,0.0,0.3013468086719513,0.0,0.12,0.1,0,0.0,0.1,0.0,0.0,-2.0,0.1333333333333333,0.0,0.2972972972972973,0.1904761904761904,0.1304347826086956,0.125,0.0,0.0,0.5782828330993652,0.7653030157089233,6.0,6.0,0.4583333333333333,0.0,0.38,0.4305137467084088,0.4166666666666666,0.3044191896915436,0.7469696998596191,0.25,0.54,0.38,0,0.0,0.42,0.0,0.0,6.0,0.0,0.0,1,0
dataset1/ontologies/101.rdf,dataset1/ontologies/302.rdf,Academic,Book,Reference,Publication,Thing/Reference/Academic,Thing/Publication/Book,Class,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.5,0.0,0.0,0.0,0.0,0.125,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,-4.0,0.25,0.0,0.1111111111111111,0.0,0.0,0.0,0.0,0.0,0.3013468086719513,0.3013468086719513,1.0,-1.5,0.1818181818181817,0.0,0.12,0.0,0.1818181818181817,0.0,0.3013468086719513,0.0,0.12,0.1,0,0.0,0.1,0.0,0.0,-2.0,0.1333333333333333,0.0,0.3142857142857143,0.2,0.1363636363636363,0.1304347826086956,0.0,0.0,0.5921717286109924,0.7553030252456665,6.0,5.5,0.4583333333333333,0.0,0.36,0.5921717286109924,0.4375,0.5921717286109924,0.7553030252456665,0.2916666666666666,0.41,0.39,0,0.0,0.43,0.0,0.0,5.0,0.0,0.0,1,0
dataset1/ontologies/101.rdf,dataset1/ontologies/302.rdf,Academic,Publication,Reference,Resource,Thing/Reference/Academic,Thing/Resource/Publication,Class,0.1875,0.1052631578947368,0.0,0.0,0.0,0.0,0.4381313025951385,0.4381313025951385,2.0,-1.5,0.2727272727272727,0.0,0.4,0.0,0.2727272727272727,0.0,0.4381313025951385,0.0909090909090909,0.4,0.32,0,0.0,0.32,0.0,0.0,-2.0,0.2857142857142857,0.0,0.4166666666666667,0.2666666666666666,0.2352941176470588,0.2105263157894736,0.0,0.0,0.6601851582527161,0.7281481027603149,3.0,3.0,0.5555555555555556,0.0,0.5,0.6601851582527161,0.5555555555555556,0.6601851582527161,0.7281481027603149,0.4444444444444444,0.5,0.59,0,0.0,0.59,0.0,0.0,3.0,0.1176470588235294,0.0,0.4705882352941176,0.3,0.2,0.1666666666666666,0.0,0.0,0.6673076748847961,0.8137179613113403,10.0,8.5,0.6153846153846154,0.0,0.62,0.6895298957824707,0.5576923076923077,0.6895298957824707,0.8003845810890198,0.4230769230769231,0.65,0.6,1,0.0,0.6,0.0,0.0,8.0,0.0,0.0,1,0
